old_ministry,new_ministry,reason,news_item_id,title,old_path,new_path
신청,방송통신위원회,inferred,156518123,"방통위 통신분쟁조정위, ’22년 상반기 84.3% 통신분쟁 해결",data/2022/2022-07/2022-07-26/039_신청_방통위_통신분쟁조정위_22년_상반기_84_3_통신분쟁_해결.md,data/2022/2022-07/2022-07-26/039_방송통신위원회_방통위_통신분쟁조정위_22년_상반기_84_3_통신분쟁_해결.md
지원,산업통상자원부,inferred,156518177,「가맹사업진흥법 시행령」개정안 7.26(화) 국무회의 의결,data/2022/2022-07/2022-07-26/050_지원_가맹사업진흥법_시행령_개정안_7_26_화_국무회의_의결.md,data/2022/2022-07/2022-07-26/050_산업통상자원부_가맹사업진흥법_시행령_개정안_7_26_화_국무회의_의결.md
여부,환경부,inferred,156518248,(설명) 자동차 온실가스기준 초과 여부는 보정된 배출량 값으로 결정됨 [중앙일보 2022.7.26.자 기사에 대한 설명],data/2022/2022-07/2022-07-26/081_여부_설명_자동차_온실가스기준_초과_여부는_보정된_배출량_값으로_결정됨_중앙일보_2022_7_26_자_기사에_대한_설명.md,data/2022/2022-07/2022-07-26/081_환경부_설명_자동차_온실가스기준_초과_여부는_보정된_배출량_값으로_결정됨_중앙일보_2022_7_26_자_기사에_대한_설명.md
정부,법제처,inferred,156518282,"(설명자료)긴급정산상한가격 도입은 철회된 바 없으므로, 보도에 신중을 기하여 주시기 바랍니다.(7.26일 머니투데이 「[단독] 정부, ‘전력도매가 상한제’ 재검토」, 뉴시스「정부, ‘SMP 상한제’ 재검토... 민간 발전사 반발 여파」 등 보도에 대한 설명)",data/2022/2022-07/2022-07-26/095_정부_설명자료_긴급정산상한가격_도입은_철회된_바_없으므로_보도에_신중을_기하여_주시기_바랍니다_7_26일_머니투데이_단독_정부_전력도매가_상한제_재검.md,data/2022/2022-07/2022-07-26/095_법제처_설명자료_긴급정산상한가격_도입은_철회된_바_없으므로_보도에_신중을_기하여_주시기_바랍니다_7_26일_머니투데이_단독_정부_전력도매가_상한제_재검.md
정부,산업통상자원부,inferred,156518419,"기업-정부, 원활한 RE100 이행 모색",data/2022/2022-07/2022-07-27/051_정부_기업_정부_원활한_RE100_이행_모색.md,data/2022/2022-07/2022-07-27/051_산업통상자원부_기업_정부_원활한_RE100_이행_모색.md
일부,방송통신위원회,inferred,156518596,"국내외 단말기 가격비교, 한 눈에",data/2022/2022-07/2022-07-28/041_일부_국내외_단말기_가격비교_한_눈에.md,data/2022/2022-07/2022-07-28/041_방송통신위원회_국내외_단말기_가격비교_한_눈에.md
국표원,국가기술표준원,alias,156518644,"국표원, 인공지능(AI) 응용 가전제품 안전관리 지침 개발 착수",data/2022/2022-07/2022-07-28/065_국표원_국표원_인공지능_AI_응용_가전제품_안전관리_지침_개발_착수.md,data/2022/2022-07/2022-07-28/065_국가기술표준원_국표원_인공지능_AI_응용_가전제품_안전관리_지침_개발_착수.md
일부,과학기술정보통신부,inferred,156518645,"공동주택, 지능형 홈네트워크 실태조사 결과 발표",data/2022/2022-07/2022-07-28/066_일부_공동주택_지능형_홈네트워크_실태조사_결과_발표.md,data/2022/2022-07/2022-07-28/066_과학기술정보통신부_공동주택_지능형_홈네트워크_실태조사_결과_발표.md
지원,환경부,inferred,156518670,개인지하수 자연방사성물질 선제 대응…먹는물 안전 확보,data/2022/2022-07/2022-07-28/078_지원_개인지하수_자연방사성물질_선제_대응_먹는물_안전_확보.md,data/2022/2022-07/2022-07-28/078_환경부_개인지하수_자연방사성물질_선제_대응_먹는물_안전_확보.md
일부,미분류,fallback-unclassified,156518790,"(설명자료)올해 하절기 에너지바우처 지원단가를 0.9만원에서 4만원으로 344% 인상하였으며, 동절기(7개월) 에너지바우처 지원액 일부를 하절기에 당겨쓸 수 있어 하절기(3개월)에 전체 에너지바우처 지원액의 45.9%를 사용할 수 있음",data/2022/2022-07/2022-07-28/120_일부_설명자료_올해_하절기_에너지바우처_지원단가를_0_9만원에서_4만원으로_344_인상하였으며_동절기_7개월_에너지바우처_지원액_일부를_하절기에_당겨.md,data/2022/2022-07/2022-07-28/120_미분류_설명자료_올해_하절기_에너지바우처_지원단가를_0_9만원에서_4만원으로_344_인상하였으며_동절기_7개월_에너지바우처_지원액_일부를_하절기에_당겨.md
사실,원자력안전위원회,inferred,156518791,"(설명자료)잘못된 데이터를 근거로 원전생태계의 부흥을 주장한다는 동 칼럼의 내용은 전혀 사실과 다르며, 오히려 동 칼럼이 데이터를 혼동하는 등 오류가 있고 과장된 주장임(7.28, 한겨레)",data/2022/2022-07/2022-07-28/121_사실_설명자료_잘못된_데이터를_근거로_원전생태계의_부흥을_주장한다는_동_칼럼의_내용은_전혀_사실과_다르며_오히려_동_칼럼이_데이터를_혼동하는_등_오류.md,data/2022/2022-07/2022-07-28/121_원자력안전위원회_설명자료_잘못된_데이터를_근거로_원전생태계의_부흥을_주장한다는_동_칼럼의_내용은_전혀_사실과_다르며_오히려_동_칼럼이_데이터를_혼동하는_등_오류.md
정부,산업통상자원부,inferred,156518792,(참고자료) 인니 정부와 그린투자 및 공급망 협력 강화,data/2022/2022-07/2022-07-28/122_정부_참고자료_인니_정부와_그린투자_및_공급망_협력_강화.md,data/2022/2022-07/2022-07-28/122_산업통상자원부_참고자료_인니_정부와_그린투자_및_공급망_협력_강화.md
지원,방송통신위원회,inferred,156518862,"방통위, 소상공인 대상 방송광고 2차 지원업체 선정",data/2022/2022-07/2022-07-29/039_지원_방통위_소상공인_대상_방송광고_2차_지원업체_선정.md,data/2022/2022-07/2022-07-29/039_방송통신위원회_방통위_소상공인_대상_방송광고_2차_지원업체_선정.md
현실,환경부,inferred,156518911,(참고) 전기차 급속충전요금 현실화 조정,data/2022/2022-07/2022-07-29/057_현실_참고_전기차_급속충전요금_현실화_조정.md,data/2022/2022-07/2022-07-29/057_환경부_참고_전기차_급속충전요금_현실화_조정.md
현실,환경부,inferred,156518967,(참고자료) 전기차 급속충전요금 현실화 조정,data/2022/2022-07/2022-07-29/076_현실_참고자료_전기차_급속충전요금_현실화_조정.md,data/2022/2022-07/2022-07-29/076_환경부_참고자료_전기차_급속충전요금_현실화_조정.md
국립공원,환경부,inferred,156519024,국립공원의 아름다움을 담은 사진을 찾습니다,data/2022/2022-07/2022-07-31/022_국립공원_국립공원의_아름다움을_담은_사진을_찾습니다.md,data/2022/2022-07/2022-07-31/022_환경부_국립공원의_아름다움을_담은_사진을_찾습니다.md
일부,환경부,inferred,156519026,"내가 그린 친환경 방학생활, 탄소중립 실천 함께해요",data/2022/2022-07/2022-07-31/023_일부_내가_그린_친환경_방학생활_탄소중립_실천_함께해요.md,data/2022/2022-07/2022-07-31/023_환경부_내가_그린_친환경_방학생활_탄소중립_실천_함께해요.md
사실,미분류,fallback-unclassified,156519053,"(설명자료)한-미간 원전 협력은 논의가 진행중으로 보도내용은 사실이 아니며 보도에 신중을 기하여 주시기 바랍니다(7.29일, 한국경제TV)",data/2022/2022-08/2022-08-01/010_사실_설명자료_한_미간_원전_협력은_논의가_진행중으로_보도내용은_사실이_아니며_보도에_신중을_기하여_주시기_바랍니다_7_29일_한국경제TV.md,data/2022/2022-08/2022-08-01/010_미분류_설명자료_한_미간_원전_협력은_논의가_진행중으로_보도내용은_사실이_아니며_보도에_신중을_기하여_주시기_바랍니다_7_29일_한국경제TV.md
산업부,산업통상자원부,alias,156519091,어서와! 통상정책은 처음이지?,data/2022/2022-08/2022-08-01/023_산업부_어서와_통상정책은_처음이지.md,data/2022/2022-08/2022-08-01/023_산업통상자원부_어서와_통상정책은_처음이지.md
일부,산업통상자원부,inferred,156519116,청소년 표준축제「제17회 국제표준올림피아드」시작,data/2022/2022-08/2022-08-01/040_일부_청소년_표준축제_제17회_국제표준올림피아드_시작.md,data/2022/2022-08/2022-08-01/040_산업통상자원부_청소년_표준축제_제17회_국제표준올림피아드_시작.md
정부,산업통상자원부,inferred,156519239,(설명자료)정부는 이념과 정치에서 벗어나 균형적·중립적 시각에서 에너지정책 수립·이행중(8.1일자 JTBC 「에너지전환은 글로벌 스탠다드… 정치화의 책임은 누가 지나?」 보도에 대한 설명),data/2022/2022-08/2022-08-02/015_정부_설명자료_정부는_이념과_정치에서_벗어나_균형적_중립적_시각에서_에너지정책_수립_이행중_8_1일자_JTBC_에너지전환은_글로벌_스탠다드_정치화의_.md,data/2022/2022-08/2022-08-02/015_산업통상자원부_설명자료_정부는_이념과_정치에서_벗어나_균형적_중립적_시각에서_에너지정책_수립_이행중_8_1일자_JTBC_에너지전환은_글로벌_스탠다드_정치화의_.md
복원,환경부,inferred,156519295,"멸종위기 야생생물 Ⅱ급 황근, 성공적 복원",data/2022/2022-08/2022-08-02/047_복원_멸종위기_야생생물_급_황근_성공적_복원.md,data/2022/2022-08/2022-08-02/047_환경부_멸종위기_야생생물_급_황근_성공적_복원.md
산업부,산업통상자원부,alias,156519331,"산업부-포스코 그룹, 중소기업에 ESG·소부장 기술나눔",data/2022/2022-08/2022-08-02/053_산업부_산업부_포스코_그룹_중소기업에_ESG_소부장_기술나눔.md,data/2022/2022-08/2022-08-02/053_산업통상자원부_산업부_포스코_그룹_중소기업에_ESG_소부장_기술나눔.md
산업부,산업통상자원부,alias,156519332,"산업부-방사청, 부처간 협업으로 방위산업 발전 도모",data/2022/2022-08/2022-08-02/054_산업부_산업부_방사청_부처간_협업으로_방위산업_발전_도모.md,data/2022/2022-08/2022-08-02/054_산업통상자원부_산업부_방사청_부처간_협업으로_방위산업_발전_도모.md
지원,산업통상자원부,inferred,156519338,(참고자료)용인 반도체 클러스터의 적기 추진 지원,data/2022/2022-08/2022-08-02/058_지원_참고자료_용인_반도체_클러스터의_적기_추진_지원.md,data/2022/2022-08/2022-08-02/058_산업통상자원부_참고자료_용인_반도체_클러스터의_적기_추진_지원.md
당부,산업통상자원부,inferred,156519357,"한-베트남 산업장관, 공급망·에너지 공조 강화",data/2022/2022-08/2022-08-02/064_당부_한_베트남_산업장관_공급망_에너지_공조_강화.md,data/2022/2022-08/2022-08-02/064_산업통상자원부_한_베트남_산업장관_공급망_에너지_공조_강화.md
정부,산업통상자원부,inferred,156519426,"1차관, 바이오플러스-인터펙스 2022 행사 참석",data/2022/2022-08/2022-08-03/022_정부_1차관_바이오플러스_인터펙스_2022_행사_참석.md,data/2022/2022-08/2022-08-03/022_산업통상자원부_1차관_바이오플러스_인터펙스_2022_행사_참석.md
지원,산업통상자원부,inferred,156519446,「국가첨단전략산업법」 8.4일 시행,data/2022/2022-08/2022-08-03/034_지원_국가첨단전략산업법_8_4일_시행.md,data/2022/2022-08/2022-08-03/034_산업통상자원부_국가첨단전략산업법_8_4일_시행.md
여가부,여성가족부,alias,156519491,"여가부, 대학 대상 폭력예방교육 집중 실시",data/2022/2022-08/2022-08-03/045_여가부_여가부_대학_대상_폭력예방교육_집중_실시.md,data/2022/2022-08/2022-08-03/045_여성가족부_여가부_대학_대상_폭력예방교육_집중_실시.md
지원,환경부,inferred,156519456,택배용 소형 경유화물차의 무공해차 전환 지원 강화한다,data/2022/2022-08/2022-08-03/047_지원_택배용_소형_경유화물차의_무공해차_전환_지원_강화한다.md,data/2022/2022-08/2022-08-03/047_환경부_택배용_소형_경유화물차의_무공해차_전환_지원_강화한다.md
국립공원,환경부,inferred,156519570,국립공원 백두대간 생태체험 참가자 모집,data/2022/2022-08/2022-08-04/007_국립공원_국립공원_백두대간_생태체험_참가자_모집.md,data/2022/2022-08/2022-08-04/007_환경부_국립공원_백두대간_생태체험_참가자_모집.md
정부,미분류,fallback-unclassified,156519607,"(설명자료)글로벌 산업 환경을 고려하면 세액공제율 강화 등 반도체 투자 인센티브 확대가 필요하다는 입장임(8.3일 한겨레「투자 여력 충분한데, 지나친 감면」보도에 대한 설명)",data/2022/2022-08/2022-08-04/023_정부_설명자료_글로벌_산업_환경을_고려하면_세액공제율_강화_등_반도체_투자_인센티브_확대가_필요하다는_입장임_8_3일_한겨레_투자_여력_충분한데_지나.md,data/2022/2022-08/2022-08-04/023_미분류_설명자료_글로벌_산업_환경을_고려하면_세액공제율_강화_등_반도체_투자_인센티브_확대가_필요하다는_입장임_8_3일_한겨레_투자_여력_충분한데_지나.md
